Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-24 16:42:47,2019-04-24 16:42:50,"3,242s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_InitiData,,,2019-04-24 16:42:48,2019-04-24 16:42:48,"0,303s",PASSED
Start setup action : setupTestCase,,,2019-04-24 16:42:48,2019-04-24 16:42:48,"0,129s",PASSED
"println(""test"")",,,2019-04-24 16:42:48,2019-04-24 16:42:48,"0,003s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-24 16:42:48,2019-04-24 16:42:49,"0,561s",PASSED
Start setup action : setupTestCase,,,2019-04-24 16:42:48,2019-04-24 16:42:48,"0,003s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-24 16:42:49,2019-04-24 16:42:49,"0,011s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-24 16:42:49,2019-04-24 16:42:49,"0,004s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-24 16:42:49,2019-04-24 16:42:49,"0,032s",PASSED
assert name == namePerson,,,2019-04-24 16:42:49,2019-04-24 16:42:49,"0,005s",PASSED
assert gender == gender,,,2019-04-24 16:42:49,2019-04-24 16:42:49,"0,002s",PASSED
assert birthDate == birthDate,,,2019-04-24 16:42:49,2019-04-24 16:42:49,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-24 16:42:49,2019-04-24 16:42:49,"0,002s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-24 16:42:49,2019-04-24 16:42:49,"0,073s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-24 16:42:49,2019-04-24 16:42:49,"0,001s",PASSED
