Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-18 17:17:25,2019-04-18 17:17:28,"2,810s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-18 17:17:26,2019-04-18 17:17:27,"0,542s",PASSED
gender = gender,,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,001s",PASSED
birthDate = birthDate,,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,000s",PASSED
println(jsonInputFile),,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,003s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,041s",PASSED
url = restUrl + namePerson,,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,003s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,039s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,002s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,063s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,005s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,005s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,008s",PASSED
assert name == namePerson,,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,004s",PASSED
assert gender == gender,,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,042s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,000s",PASSED
assert name == namePerson,,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,001s",PASSED
assert gender == gender,,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:17:26,2019-04-18 17:17:26,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:17:26,2019-04-18 17:17:27,"0,033s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,002s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,033s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,361s",PASSED
gender = gender,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,000s",PASSED
birthDate = birthDate,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,003s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,048s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,012s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,000s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,000s",PASSED
assert name == namePerson,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
assert gender == gender,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,031s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,000s",PASSED
assert name == namePerson,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,000s",PASSED
assert gender == gender,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,000s",PASSED
"verifyResponseStatusCode(checkIfPersonWellAdded, 200, CONTINUE_ON_FAILURE)",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,006s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,039s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,002s",PASSED
"DeletePersonAgain = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,033s",PASSED
"verifyResponseStatusCode(DeletePersonAgain, 404)",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,004s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,414s",PASSED
gender = gender,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
birthDate = birthDate,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,053s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,005s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,002s",PASSED
assert name == namePerson,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
assert gender == gender,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,002s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,058s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,002s",PASSED
assert name == namePerson,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
assert gender == gender,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,001s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,028s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,002s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:17:27,2019-04-18 17:17:27,"0,029s",PASSED
