Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-23 12:37:39,2019-04-23 12:37:42,"3,263s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,659s",PASSED
Start setup action : setupTestCase,,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,146s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,024s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,004s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,020s",PASSED
assert name == namePerson,,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,009s",PASSED
assert gender == gender,,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,002s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,067s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,000s",PASSED
assert gender == gender,,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,013s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,053s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,002s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,063s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-23 12:37:40,2019-04-23 12:37:40,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,523s",PASSED
Start setup action : setupTestCase,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,002s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,048s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,003s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,018s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,000s",PASSED
assert name == namePerson,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,000s",PASSED
assert gender == gender,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,046s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,001s",PASSED
assert gender == gender,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,022s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,001s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,044s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,002s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,074s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,008s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retriveListPerson,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,366s",PASSED
Start setup action : setupTestCase,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,001s",PASSED
"data_init = findTestData(""Data Files/DDT_Person"")",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,003s",PASSED
rows_lign = data_init.getRowNumbers(),,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,002s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,015s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,000s",PASSED
assert name == namePerson,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,003s",PASSED
assert gender == gender,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,003s",PASSED
"checkListPerson = sendRequest(findTestObject(""PersonsOR/GetAll""))",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,026s",PASSED
"verifyResponseStatusCode(checkListPerson, 200, STOP_ON_FAILURE)",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,004s",PASSED
if (valueExecSuiteTest == 1),,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,029s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,053s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,006s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,062s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-23 12:37:41,2019-04-23 12:37:42,"0,407s",PASSED
Start setup action : setupTestCase,,,2019-04-23 12:37:41,2019-04-23 12:37:41,"0,001s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 12:37:42,2019-04-23 12:37:42,"0,015s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 12:37:42,2019-04-23 12:37:42,"0,002s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 12:37:42,2019-04-23 12:37:42,"0,001s",PASSED
