Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-23 16:29:37,2019-04-23 16:29:40,"3,192s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-23 16:29:38,2019-04-23 16:29:39,"0,676s",PASSED
Start setup action : setupTestCase,,,2019-04-23 16:29:38,2019-04-23 16:29:38,"0,122s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 16:29:38,2019-04-23 16:29:38,"0,025s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 16:29:38,2019-04-23 16:29:38,"0,005s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 16:29:38,2019-04-23 16:29:38,"0,021s",PASSED
assert name == namePerson,,,2019-04-23 16:29:38,2019-04-23 16:29:38,"0,006s",PASSED
assert gender == gender,,,2019-04-23 16:29:38,2019-04-23 16:29:38,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 16:29:38,2019-04-23 16:29:38,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 16:29:38,2019-04-23 16:29:38,"0,002s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 16:29:38,2019-04-23 16:29:39,"0,063s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,001s",PASSED
assert gender == gender,,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,062s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,003s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,050s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,003s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,403s",PASSED
Start setup action : setupTestCase,,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,036s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,008s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,014s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,000s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,000s",PASSED
assert name == namePerson,,,2019-04-23 16:29:39,2019-04-23 16:29:39,"0,000s",PASSED
