Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-19 18:09:18,2019-04-19 18:09:20,"2,931s",ERROR
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,367s",ERROR
gender = gender,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,001s",PASSED
namePerson = namePerson,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,001s",PASSED
birthDate = birthDate,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,001s",PASSED
println(jsonInputFile),,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,001s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,041s",PASSED
url = restUrl + namePerson,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,000s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,044s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,003s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"", gender, name, birthDate)",,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,012s",ERROR
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-19 18:09:19,2019-04-19 18:09:20,"0,469s",PASSED
gender = gender,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,001s",PASSED
namePerson = namePerson,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,001s",PASSED
birthDate = birthDate,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,001s",PASSED
println(jsonInputFile),,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,047s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,006s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,007s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,011s",PASSED
assert name == namePerson,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,006s",PASSED
assert gender == gender,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,033s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,002s",PASSED
assert name == namePerson,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,001s",PASSED
assert gender == gender,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,000s",PASSED
"verifyResponseStatusCode(checkIfPersonWellAdded, 200, CONTINUE_ON_FAILURE)",,,2019-04-19 18:09:19,2019-04-19 18:09:19,"0,014s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-19 18:09:19,2019-04-19 18:09:20,"0,049s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,004s",PASSED
"DeletePersonAgain = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,044s",PASSED
"verifyResponseStatusCode(DeletePersonAgain, 404)",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,345s",PASSED
gender = gender,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
namePerson = namePerson,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
birthDate = birthDate,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
println(jsonInputFile),,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,042s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,010s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
assert name == namePerson,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
assert gender == gender,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,002s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,035s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
assert name == namePerson,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
assert gender == gender,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,037s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,030s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retriveListPerson,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,346s",PASSED
gender = gender,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
namePerson = namePerson,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
birthDate = birthDate,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,003s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
println(jsonInputFile),,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,060s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,002s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,006s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
assert name == namePerson,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
assert gender == gender,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,003s",PASSED
"checkListPerson = sendRequest(findTestObject(""PersonsOR/GetAll""))",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,011s",PASSED
"verifyResponseStatusCode(checkListPerson, 200, STOP_ON_FAILURE)",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,039s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,002s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,047s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-19 18:09:20,2019-04-19 18:09:20,"0,001s",PASSED
