Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-18 17:03:58,2019-04-18 17:04:01,"3,190s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-18 17:03:59,2019-04-18 17:04:00,"0,590s",PASSED
gender = gender,,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,001s",PASSED
birthDate = birthDate,,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,001s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,050s",PASSED
url = restUrl + namePerson,,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,047s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,002s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,056s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,000s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,007s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,004s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,007s",PASSED
assert name == namePerson,,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,004s",PASSED
assert gender == gender,,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:04:00,2019-04-18 17:04:00,"0,000s",PASSED
