Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-22 17:23:24,2019-04-22 17:23:28,"3,775s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-22 17:23:25,2019-04-22 17:23:26,"0,708s",PASSED
Start setup action : setupTestCase,,,2019-04-22 17:23:25,2019-04-22 17:23:25,"0,001s",PASSED
gender = gender,,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,001s",PASSED
namePerson = namePerson,,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,001s",PASSED
birthDate = birthDate,,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,003s",PASSED
println(jsonInputFile),,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,001s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,048s",PASSED
url = restUrl + namePerson,,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,063s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,004s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,053s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,007s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,005s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,014s",PASSED
assert name == namePerson,,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,009s",PASSED
assert gender == gender,,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-22 17:23:26,2019-04-22 17:23:26,"0,001s",PASSED
