Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-24 16:17:32,2019-04-24 16:17:35,"3,619s",FAILED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-24 16:17:33,2019-04-24 16:17:34,"0,683s",PASSED
Start setup action : setupTestCase,,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,114s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,020s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,009s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,052s",PASSED
assert name == namePerson,,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,040s",PASSED
assert gender == gender,,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,002s",PASSED
assert birthDate == birthDate,,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,014s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,058s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,001s",PASSED
assert name == namePerson,,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,001s",PASSED
assert gender == gender,,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,004s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,072s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-24 16:17:33,2019-04-24 16:17:33,"0,005s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-24 16:17:33,2019-04-24 16:17:34,"0,065s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,539s",PASSED
Start setup action : setupTestCase,,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,042s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,002s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,016s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,000s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,000s",PASSED
assert name == namePerson,,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,001s",PASSED
assert gender == gender,,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-24 16:17:34,2019-04-24 16:17:34,"0,038s",PASSED
