Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-18 16:34:12,2019-04-18 16:34:15,"2,849s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-18 16:34:13,2019-04-18 16:34:14,"0,599s",PASSED
gender = gender,,,2019-04-18 16:34:13,2019-04-18 16:34:13,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 16:34:13,2019-04-18 16:34:13,"0,001s",PASSED
birthDate = birthDate,,,2019-04-18 16:34:13,2019-04-18 16:34:13,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 16:34:13,2019-04-18 16:34:13,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 16:34:13,2019-04-18 16:34:13,"0,001s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-18 16:34:13,2019-04-18 16:34:13,"0,045s",PASSED
url = restUrl + namePerson,,,2019-04-18 16:34:13,2019-04-18 16:34:13,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 16:34:13,2019-04-18 16:34:14,"0,052s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,002s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,077s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,000s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,006s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,004s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,008s",PASSED
assert name == namePerson,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,010s",PASSED
assert gender == gender,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,038s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
assert name == namePerson,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
assert gender == gender,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,034s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,002s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,053s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,401s",PASSED
gender = gender,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
birthDate = birthDate,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,003s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,000s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,053s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,000s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,007s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,003s",PASSED
assert name == namePerson,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
assert gender == gender,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,033s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,004s",PASSED
assert name == namePerson,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
assert gender == gender,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,000s",PASSED
"verifyResponseStatusCode(checkIfPersonWellAdded, 200, CONTINUE_ON_FAILURE)",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,004s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,038s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,003s",PASSED
"DeletePersonAgain = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,038s",PASSED
"verifyResponseStatusCode(DeletePersonAgain, 404)",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-18 16:34:14,2019-04-18 16:34:15,"0,410s",PASSED
gender = gender,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
birthDate = birthDate,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,058s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,017s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,002s",PASSED
assert name == namePerson,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,000s",PASSED
assert gender == gender,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 16:34:14,2019-04-18 16:34:14,"0,002s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 16:34:14,2019-04-18 16:34:15,"0,043s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,000s",PASSED
assert name == namePerson,,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,000s",PASSED
assert gender == gender,,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,003s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,004s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,032s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,001s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,028s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,001s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retriveListPerson,,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,132s",PASSED
"data_init = findTestData(""Data Files/DDT_Person"")",,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,003s",PASSED
rows_lign = data_init.getRowNumbers(),,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,000s",PASSED
rows_column = data_init.getColumnNumbers(),,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,001s",PASSED
"checkListPerson = sendRequest(findTestObject(""PersonsOR/GetAll""))",,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,013s",PASSED
"verifyElementsCount(checkListPerson, ""name"", rows_lign)",,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,017s",PASSED
"verifyResponseStatusCode(checkListPerson, 200, CONTINUE_ON_FAILURE)",,,2019-04-18 16:34:15,2019-04-18 16:34:15,"0,002s",PASSED
