Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-18 17:06:00,2019-04-18 17:06:03,"3,025s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-18 17:06:01,2019-04-18 17:06:02,"0,659s",PASSED
gender = gender,,,2019-04-18 17:06:01,2019-04-18 17:06:01,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 17:06:01,2019-04-18 17:06:01,"0,002s",PASSED
birthDate = birthDate,,,2019-04-18 17:06:01,2019-04-18 17:06:01,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 17:06:01,2019-04-18 17:06:01,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 17:06:01,2019-04-18 17:06:01,"0,000s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-18 17:06:01,2019-04-18 17:06:01,"0,036s",PASSED
url = restUrl + namePerson,,,2019-04-18 17:06:01,2019-04-18 17:06:01,"0,003s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:06:01,2019-04-18 17:06:01,"0,059s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-18 17:06:01,2019-04-18 17:06:01,"0,003s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 17:06:01,2019-04-18 17:06:02,"0,062s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,007s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,005s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,014s",PASSED
assert name == namePerson,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,005s",PASSED
assert gender == gender,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,038s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
assert name == namePerson,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
assert gender == gender,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,004s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,050s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,002s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,040s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,367s",PASSED
gender = gender,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
birthDate = birthDate,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,045s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,005s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
assert name == namePerson,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
assert gender == gender,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,045s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
assert name == namePerson,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
assert gender == gender,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
"verifyResponseStatusCode(checkIfPersonWellAdded, 200, CONTINUE_ON_FAILURE)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,005s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,032s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,002s",PASSED
"DeletePersonAgain = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,032s",PASSED
"verifyResponseStatusCode(DeletePersonAgain, 404)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,323s",PASSED
gender = gender,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
birthDate = birthDate,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
println(jsonInputFile),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,034s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,005s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
assert name == namePerson,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
assert gender == gender,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,038s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
assert name == namePerson,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
assert gender == gender,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,001s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,026s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,002s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,036s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-18 17:06:02,2019-04-18 17:06:02,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retriveListPerson,,,2019-04-18 17:06:02,2019-04-18 17:06:03,"0,135s",PASSED
"data_init = findTestData(""Data Files/DDT_Person"")",,,2019-04-18 17:06:03,2019-04-18 17:06:03,"0,002s",PASSED
