Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-23 12:38:34,2019-04-23 12:38:37,"2,616s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-23 12:38:35,2019-04-23 12:38:36,"0,511s",PASSED
Start setup action : setupTestCase,,,2019-04-23 12:38:35,2019-04-23 12:38:35,"0,132s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,014s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,004s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,018s",PASSED
assert name == namePerson,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,005s",PASSED
assert gender == gender,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,003s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,047s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
assert gender == gender,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,002s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,043s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,003s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,038s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,357s",PASSED
Start setup action : setupTestCase,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,033s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,002s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,010s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,003s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
assert gender == gender,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,003s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,030s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,000s",PASSED
assert name == namePerson,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
assert gender == gender,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,033s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,003s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,033s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retriveListPerson,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,314s",PASSED
Start setup action : setupTestCase,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
"data_init = findTestData(""Data Files/DDT_Person"")",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,003s",PASSED
rows_lign = data_init.getRowNumbers(),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,019s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,007s",PASSED
assert gender == gender,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,010s",PASSED
"checkListPerson = sendRequest(findTestObject(""PersonsOR/GetAll""))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,012s",PASSED
"verifyResponseStatusCode(checkListPerson, 200, STOP_ON_FAILURE)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,004s",PASSED
if (valueExecSuiteTest == 1),,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,020s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,037s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,002s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,034s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-23 12:38:36,2019-04-23 12:38:37,"0,347s",PASSED
Start setup action : setupTestCase,,,2019-04-23 12:38:36,2019-04-23 12:38:36,"0,001s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,008s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,000s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,000s",PASSED
assert gender == gender,,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,003s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,029s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,000s",PASSED
assert name == namePerson,,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,001s",PASSED
assert gender == gender,,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,000s",PASSED
"verifyResponseStatusCode(checkIfPersonWellAdded, 200, CONTINUE_ON_FAILURE)",,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,034s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,001s",PASSED
"DeletePersonAgain = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,037s",PASSED
"verifyResponseStatusCode(DeletePersonAgain, 404)",,,2019-04-23 12:38:37,2019-04-23 12:38:37,"0,004s",PASSED
