Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-19 20:20:41,2019-04-19 20:20:44,"2,842s",FAILED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-19 20:20:42,2019-04-19 20:20:43,"0,519s",PASSED
Start setup action : setupTestCase,,,2019-04-19 20:20:42,2019-04-19 20:20:42,"0,002s",PASSED
gender = gender,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
namePerson = namePerson,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
birthDate = birthDate,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
println(jsonInputFile),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,043s",PASSED
url = restUrl + namePerson,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,036s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,002s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,054s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,005s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,007s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,008s",PASSED
assert name == namePerson,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,007s",PASSED
assert gender == gender,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,031s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
assert name == namePerson,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
assert gender == gender,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,030s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,002s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,027s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,004s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,348s",PASSED
Start setup action : setupTestCase,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
gender = gender,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
namePerson = namePerson,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
birthDate = birthDate,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,004s",PASSED
println(jsonInputFile),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,002s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,039s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,007s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
assert name == namePerson,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
assert gender == gender,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,029s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
assert name == namePerson,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
assert gender == gender,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonWellAdded, 200, CONTINUE_ON_FAILURE)",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,004s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-19 20:20:43,2019-04-19 20:20:43,"0,031s",PASSED
