Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-19 17:00:29,2019-04-19 17:00:33,"3,274s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,617s",PASSED
gender = gender,,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,000s",PASSED
namePerson = namePerson,,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,000s",PASSED
birthDate = birthDate,,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,001s",PASSED
println(jsonInputFile),,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,001s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,040s",PASSED
url = restUrl + namePerson,,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,046s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,003s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,055s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,002s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,010s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,008s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,007s",PASSED
assert name == namePerson,,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,005s",PASSED
assert gender == gender,,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,037s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,002s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,001s",PASSED
assert name == namePerson,,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,001s",PASSED
assert gender == gender,,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,003s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,043s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,002s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,046s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-19 17:00:31,2019-04-19 17:00:31,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-19 17:00:31,2019-04-19 17:00:32,"0,512s",PASSED
gender = gender,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,001s",PASSED
namePerson = namePerson,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,001s",PASSED
birthDate = birthDate,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,000s",PASSED
println(jsonInputFile),,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,050s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,000s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,011s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,000s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,002s",PASSED
assert name == namePerson,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,001s",PASSED
assert gender == gender,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,041s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,005s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,002s",PASSED
assert name == namePerson,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,000s",PASSED
assert gender == gender,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonWellAdded, 200, CONTINUE_ON_FAILURE)",,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,004s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,036s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,001s",PASSED
"DeletePersonAgain = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,034s",PASSED
"verifyResponseStatusCode(DeletePersonAgain, 404)",,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,346s",PASSED
gender = gender,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,001s",PASSED
namePerson = namePerson,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,000s",PASSED
birthDate = birthDate,,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,006s",PASSED
println(jsonInputFile),,,2019-04-19 17:00:32,2019-04-19 17:00:32,"0,000s",PASSED
