Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-23 22:20:27,2019-04-23 22:20:30,"2,747s",FAILED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-23 22:20:28,2019-04-23 22:20:29,"0,579s",PASSED
Start setup action : setupTestCase,,,2019-04-23 22:20:28,2019-04-23 22:20:29,"0,130s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,016s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,010s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,035s",PASSED
assert name == namePerson,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,009s",PASSED
assert gender == gender,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,002s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,003s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,051s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,002s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,000s",PASSED
assert gender == gender,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,003s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,037s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,002s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,050s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,003s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,383s",PASSED
Start setup action : setupTestCase,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,046s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,003s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,011s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,000s",PASSED
assert name == namePerson,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,000s",PASSED
assert gender == gender,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,048s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
assert gender == gender,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,031s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,002s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,033s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,006s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retriveListPerson,,,2019-04-23 22:20:29,2019-04-23 22:20:30,"0,242s",FAILED
Start setup action : setupTestCase,,,2019-04-23 22:20:29,2019-04-23 22:20:29,"0,001s",PASSED
"data_init = findTestData(""Data Files/DDT_Person"")",,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,003s",PASSED
rows_lign = data_init.getRowNumbers(),,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,000s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,008s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,000s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,000s",PASSED
assert name == namePerson,,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,001s",PASSED
assert gender == gender,,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,002s",PASSED
"checkListPerson = sendRequest(findTestObject(""PersonsOR/GetAll""))",,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,008s",PASSED
"verifyResponseStatusCode(checkListPerson, 200, STOP_ON_FAILURE)",,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,004s",PASSED
if (valueExecSuiteTest == 1),,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,040s",FAILED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,331s",PASSED
Start setup action : setupTestCase,,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,002s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,018s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,004s",PASSED
assert name == namePerson,,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,002s",PASSED
assert gender == gender,,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,003s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,029s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,000s",PASSED
assert gender == gender,,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 22:20:30,2019-04-23 22:20:30,"0,000s",PASSED
