Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-23 11:35:20,2019-04-23 11:35:23,"3,093s",FAILED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-23 11:35:21,2019-04-23 11:35:22,"0,534s",PASSED
Start setup action : setupTestCase,,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,001s",PASSED
gender = gender,,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,001s",PASSED
namePerson = namePerson,,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,000s",PASSED
birthDate = birthDate,,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,012s",PASSED
println(jsonInputFile),,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,056s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,014s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,013s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,005s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,012s",PASSED
assert name == namePerson,,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,007s",PASSED
assert gender == gender,,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 11:35:21,2019-04-23 11:35:21,"0,002s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 11:35:21,2019-04-23 11:35:22,"0,050s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 11:35:22,2019-04-23 11:35:22,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-23 11:35:22,2019-04-23 11:35:22,"0,002s",PASSED
assert name == namePerson,,,2019-04-23 11:35:22,2019-04-23 11:35:22,"0,001s",PASSED
assert gender == gender,,,2019-04-23 11:35:22,2019-04-23 11:35:22,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 11:35:22,2019-04-23 11:35:22,"0,000s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-23 11:35:22,2019-04-23 11:35:22,"0,003s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 11:35:22,2019-04-23 11:35:22,"0,069s",PASSED
