Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-18 15:54:48,2019-04-18 15:54:51,"2,622s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-18 15:54:49,2019-04-18 15:54:50,"0,670s",PASSED
gender = gender,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
birthDate = birthDate,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,000s",PASSED
"data_init = findTestData(""Data Files/DDT_Person"")",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,004s",PASSED
rows_lign = data_init.getRowNumbers(),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,005s",PASSED
println(jsonInputFile),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,061s",PASSED
url = restUrl + namePerson,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,053s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,003s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,085s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,000s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,007s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,005s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,008s",PASSED
assert name == namePerson,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,004s",PASSED
assert gender == gender,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,004s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,039s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,000s",PASSED
assert name == namePerson,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
assert gender == gender,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,045s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,004s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,040s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,362s",PASSED
gender = gender,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
birthDate = birthDate,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,041s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,000s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,006s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
assert name == namePerson,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
assert gender == gender,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,033s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
assert name == namePerson,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
assert gender == gender,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonWellAdded, 200, CONTINUE_ON_FAILURE)",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,005s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,028s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,002s",PASSED
"DeletePersonAgain = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,029s",PASSED
"verifyResponseStatusCode(DeletePersonAgain, 404)",,,2019-04-18 15:54:50,2019-04-18 15:54:50,"0,001s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-18 15:54:50,2019-04-18 15:54:51,"0,410s",PASSED
gender = gender,,,2019-04-18 15:54:51,2019-04-18 15:54:51,"0,000s",PASSED
namePerson = namePerson,,,2019-04-18 15:54:51,2019-04-18 15:54:51,"0,002s",PASSED
birthDate = birthDate,,,2019-04-18 15:54:51,2019-04-18 15:54:51,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 15:54:51,2019-04-18 15:54:51,"0,000s",PASSED
println(jsonInputFile),,,2019-04-18 15:54:51,2019-04-18 15:54:51,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 15:54:51,2019-04-18 15:54:51,"0,050s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 15:54:51,2019-04-18 15:54:51,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 15:54:51,2019-04-18 15:54:51,"0,008s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 15:54:51,2019-04-18 15:54:51,"0,000s",PASSED
