Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-24 16:29:50,2019-04-24 16:29:54,"3,243s",FAILED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-24 16:29:52,2019-04-24 16:29:53,"0,816s",PASSED
Start setup action : setupTestCase,,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,171s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,020s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,005s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,057s",PASSED
assert name == namePerson,,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,007s",PASSED
assert gender == gender,,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,002s",PASSED
assert birthDate == birthDate,,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,002s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,003s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,065s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,002s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,001s",PASSED
assert name == namePerson,,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,001s",PASSED
assert gender == gender,,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,013s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,067s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-24 16:29:52,2019-04-24 16:29:52,"0,003s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-24 16:29:52,2019-04-24 16:29:53,"0,065s",PASSED
