Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-19 16:30:51,2019-04-19 16:30:55,"3,300s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,553s",PASSED
gender = gender,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
namePerson = namePerson,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,002s",PASSED
birthDate = birthDate,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
println(jsonInputFile),,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,002s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,036s",PASSED
url = restUrl + namePerson,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,050s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,006s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,063s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,008s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,004s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,008s",PASSED
assert name == namePerson,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,004s",PASSED
assert gender == gender,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,005s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,003s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,031s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,000s",PASSED
assert name == namePerson,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,000s",PASSED
assert gender == gender,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,003s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,035s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,002s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,037s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-19 16:30:53,2019-04-19 16:30:54,"0,513s",PASSED
gender = gender,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,004s",PASSED
namePerson = namePerson,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,000s",PASSED
birthDate = birthDate,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
println(jsonInputFile),,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,081s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,013s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,000s",PASSED
assert name == namePerson,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,000s",PASSED
assert gender == gender,,,2019-04-19 16:30:53,2019-04-19 16:30:53,"0,001s",PASSED
