Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-23 14:14:03,2019-04-23 14:14:06,"3,020s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,616s",PASSED
Start setup action : setupTestCase,,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,131s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,014s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,005s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,026s",PASSED
assert name == namePerson,,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,008s",PASSED
assert gender == gender,,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,004s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,072s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,001s",PASSED
assert gender == gender,,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,065s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,002s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,052s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-23 14:14:04,2019-04-23 14:14:04,"0,004s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-23 14:14:04,2019-04-23 14:14:05,"0,473s",PASSED
Start setup action : setupTestCase,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,010s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,044s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,005s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,026s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,001s",PASSED
assert gender == gender,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,067s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,000s",PASSED
assert name == namePerson,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,001s",PASSED
assert gender == gender,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,039s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,002s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,030s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,001s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retriveListPerson,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,335s",PASSED
Start setup action : setupTestCase,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,006s",PASSED
"data_init = findTestData(""Data Files/DDT_Person"")",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,002s",PASSED
rows_lign = data_init.getRowNumbers(),,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,001s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,012s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,000s",PASSED
assert name == namePerson,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,000s",PASSED
assert gender == gender,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,003s",PASSED
assert birthDate == birthDate,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,003s",PASSED
"checkListPerson = sendRequest(findTestObject(""PersonsOR/GetAll""))",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,019s",PASSED
"verifyResponseStatusCode(checkListPerson, 200, STOP_ON_FAILURE)",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,004s",PASSED
if (valueExecSuiteTest == 1),,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,023s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,048s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,003s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,041s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-23 14:14:05,2019-04-23 14:14:06,"0,352s",PASSED
Start setup action : setupTestCase,,,2019-04-23 14:14:05,2019-04-23 14:14:05,"0,001s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 14:14:06,2019-04-23 14:14:06,"0,008s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 14:14:06,2019-04-23 14:14:06,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 14:14:06,2019-04-23 14:14:06,"0,002s",PASSED
assert name == namePerson,,,2019-04-23 14:14:06,2019-04-23 14:14:06,"0,001s",PASSED
assert gender == gender,,,2019-04-23 14:14:06,2019-04-23 14:14:06,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 14:14:06,2019-04-23 14:14:06,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 14:14:06,2019-04-23 14:14:06,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:14:06,2019-04-23 14:14:06,"0,031s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 14:14:06,2019-04-23 14:14:06,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-23 14:14:06,2019-04-23 14:14:06,"0,000s",PASSED
