Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-24 15:00:03,2019-04-24 15:00:06,"3,078s",FAILED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-24 15:00:04,2019-04-24 15:00:05,"0,572s",PASSED
Start setup action : setupTestCase,,,2019-04-24 15:00:04,2019-04-24 15:00:04,"0,141s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,014s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,005s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,017s",PASSED
assert name == namePerson,,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,005s",PASSED
assert gender == gender,,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,002s",PASSED
assert birthDate == birthDate,,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,005s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,060s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,001s",PASSED
assert name == namePerson,,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,001s",PASSED
assert gender == gender,,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,000s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,003s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,050s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,002s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,056s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,393s",PASSED
Start setup action : setupTestCase,,,2019-04-24 15:00:05,2019-04-24 15:00:05,"0,002s",PASSED
