Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-18 16:51:41,2019-04-18 16:51:44,"3,083s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-18 16:51:42,2019-04-18 16:51:43,"0,503s",PASSED
gender = gender,,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,003s",PASSED
namePerson = namePerson,,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,002s",PASSED
birthDate = birthDate,,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,001s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,036s",PASSED
url = restUrl + namePerson,,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,002s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,052s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,002s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,055s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,009s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,004s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,007s",PASSED
assert name == namePerson,,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,005s",PASSED
assert gender == gender,,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,029s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,001s",PASSED
assert name == namePerson,,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,000s",PASSED
assert gender == gender,,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 16:51:43,2019-04-18 16:51:43,"0,002s",PASSED
