Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-18 16:35:16,2019-04-18 16:35:19,"3,082s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-18 16:35:18,2019-04-18 16:35:19,"0,621s",PASSED
gender = gender,,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,000s",PASSED
birthDate = birthDate,,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,001s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,034s",PASSED
url = restUrl + namePerson,,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,001s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,054s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,005s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,053s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,008s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,004s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,014s",PASSED
assert name == namePerson,,,2019-04-18 16:35:18,2019-04-18 16:35:18,"0,005s",PASSED
