Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-18 17:46:21,2019-04-18 17:46:24,"2,919s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,646s",PASSED
gender = gender,,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,002s",PASSED
namePerson = namePerson,,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,000s",PASSED
birthDate = birthDate,,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,000s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,001s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,042s",PASSED
url = restUrl + namePerson,,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,002s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,053s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,004s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,083s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,013s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,007s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,008s",PASSED
assert name == namePerson,,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,005s",PASSED
assert gender == gender,,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,004s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,034s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,000s",PASSED
assert name == namePerson,,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,001s",PASSED
assert gender == gender,,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,052s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,002s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,039s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-18 17:46:22,2019-04-18 17:46:22,"0,003s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-18 17:46:22,2019-04-18 17:46:23,"0,451s",PASSED
gender = gender,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,002s",PASSED
namePerson = namePerson,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,002s",PASSED
birthDate = birthDate,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,006s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
println(jsonInputFile),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,000s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,048s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,013s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,000s",PASSED
assert name == namePerson,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,000s",PASSED
assert gender == gender,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,046s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
assert name == namePerson,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,000s",PASSED
assert gender == gender,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
"verifyResponseStatusCode(checkIfPersonWellAdded, 200, CONTINUE_ON_FAILURE)",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,005s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,037s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,002s",PASSED
"DeletePersonAgain = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,031s",PASSED
"verifyResponseStatusCode(DeletePersonAgain, 404)",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,413s",PASSED
gender = gender,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
namePerson = namePerson,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
birthDate = birthDate,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,002s",PASSED
println(jsonInputFile),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,056s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,000s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,006s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,000s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
assert name == namePerson,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
assert gender == gender,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,002s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,040s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
assert name == namePerson,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
assert gender == gender,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,000s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,002s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,043s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,002s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,033s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retriveListPerson,,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,139s",PASSED
"data_init = findTestData(""Data Files/DDT_Person"")",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,002s",PASSED
rows_lign = data_init.getRowNumbers(),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
rows_column = data_init.getColumnNumbers(),,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,000s",PASSED
"checkListPerson = sendRequest(findTestObject(""PersonsOR/GetAll""))",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,015s",PASSED
"verifyElementsCount(checkListPerson, ""name"", rows_lign)",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,020s",PASSED
"verifyResponseStatusCode(checkListPerson, 200, CONTINUE_ON_FAILURE)",,,2019-04-18 17:46:23,2019-04-18 17:46:23,"0,001s",PASSED
