Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-23 14:27:34,2019-04-23 14:27:37,"3,103s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retrieveSinglePerson,,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,649s",PASSED
Start setup action : setupTestCase,,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,177s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,012s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,006s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,014s",PASSED
assert name == namePerson,,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,006s",PASSED
assert gender == gender,,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,003s",PASSED
"checkIfPersonExist = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,064s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonExist.getResponseBodyContent()),,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,000s",PASSED
assert name == namePerson,,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,000s",PASSED
assert gender == gender,,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,000s",PASSED
"verifyResponseStatusCode(checkIfPersonExist, 200)",,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,003s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,042s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,004s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,046s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-23 14:27:36,2019-04-23 14:27:37,"0,493s",PASSED
Start setup action : setupTestCase,,,2019-04-23 14:27:36,2019-04-23 14:27:36,"0,002s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:27:36,2019-04-23 14:27:37,"0,040s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,002s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,010s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,000s",PASSED
assert name == namePerson,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,000s",PASSED
assert gender == gender,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,038s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,000s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
assert gender == gender,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,006s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,041s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
"checkPersonKoAgain = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,036s",PASSED
"verifyResponseStatusCode(checkPersonKoAgain, 404)",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,003s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_retriveListPerson,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,327s",PASSED
Start setup action : setupTestCase,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
"data_init = findTestData(""Data Files/DDT_Person"")",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,006s",PASSED
rows_lign = data_init.getRowNumbers(),,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,008s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,002s",PASSED
assert gender == gender,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,003s",PASSED
"checkListPerson = sendRequest(findTestObject(""PersonsOR/GetAll""))",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,013s",PASSED
"verifyResponseStatusCode(checkListPerson, 200, STOP_ON_FAILURE)",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,004s",PASSED
if (valueExecSuiteTest == 1),,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,023s",PASSED
"DeletePersonAddedLastely = sendRequest(findTestObject(""PersonsOR/DeleteOnePerson""))",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,028s",PASSED
"verifyResponseStatusCode(DeletePersonAddedLastely, 204)",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,002s",PASSED
"checkIfPersonExistKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,034s",PASSED
"verifyResponseStatusCode(checkIfPersonExistKo, 404)",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,002s",PASSED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,314s",PASSED
Start setup action : setupTestCase,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
"AddSinglePerson = sendRequest(findTestObject(""PersonsOR/PostPerson"", [""gender"":gender, ""name"":namePerson, ""dateBD"":birthDate]))",,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,008s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,001s",PASSED
assert name == namePerson,,,2019-04-23 14:27:37,2019-04-23 14:27:37,"0,000s",PASSED
