Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllCdT_Person,,,2019-04-19 20:00:11,2019-04-19 20:00:14,"2,982s",FAILED
,,,,,,
Test Cases/cdT_Person/cdT_AddPerson,,essai,2019-04-19 20:00:12,2019-04-19 20:00:13,"0,612s",FAILED
Start setup action : setupTestCase,,,2019-04-19 20:00:12,2019-04-19 20:00:12,"0,002s",PASSED
gender = gender,,,2019-04-19 20:00:12,2019-04-19 20:00:12,"0,001s",PASSED
namePerson = namePerson,,,2019-04-19 20:00:12,2019-04-19 20:00:12,"0,001s",PASSED
birthDate = birthDate,,,2019-04-19 20:00:12,2019-04-19 20:00:12,"0,000s",PASSED
"data_init = findTestData(""Data Files/DDT_Person"")",,,2019-04-19 20:00:12,2019-04-19 20:00:12,"0,003s",PASSED
rows_lign = data_init.getRowNumbers(),,,2019-04-19 20:00:12,2019-04-19 20:00:12,"0,001s",PASSED
"jsonInputFile = JsonOutput.toJson([""gender"":gender, ""name"":namePerson, ""birthDate"":birthDate])",,,2019-04-19 20:00:12,2019-04-19 20:00:12,"0,001s",PASSED
println(jsonInputFile),,,2019-04-19 20:00:12,2019-04-19 20:00:12,"0,001s",PASSED
"request1 = findTestObject(""PersonsOR/GetOnePerson"")",,,2019-04-19 20:00:12,2019-04-19 20:00:12,"0,041s",PASSED
url = restUrl + namePerson,,,2019-04-19 20:00:12,2019-04-19 20:00:12,"0,000s",PASSED
"checkPersonKo = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 20:00:12,2019-04-19 20:00:13,"0,041s",PASSED
"verifyResponseStatusCode(checkPersonKo, 404)",,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,003s",PASSED
"request2 = findTestObject(""PersonsOR/PostPerson"")",,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,047s",PASSED
"request2.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(jsonInputFile, UTF-8, application/json))",,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,001s",PASSED
AddSinglePerson = sendRequest(request2),,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,012s",PASSED
slurper = new groovy.json.JsonSlurper(),,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,008s",PASSED
result = slurper.parseText(AddSinglePerson.getResponseBodyContent()),,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,007s",PASSED
assert name == namePerson,,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,005s",PASSED
assert gender == gender,,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,001s",PASSED
assert birthDate == birthDate,,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,000s",PASSED
"verifyResponseStatusCode(AddSinglePerson, 200)",,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,002s",PASSED
"checkIfPersonWellAdded = sendRequest(findTestObject(""PersonsOR/GetOnePerson""))",,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,035s",PASSED
slurper1 = new groovy.json.JsonSlurper(),,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,001s",PASSED
result1 = slurper1.parseText(checkIfPersonWellAdded.getResponseBodyContent()),,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,001s",PASSED
assert name == namePerson,,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,001s",PASSED
assert gender == gender,,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,000s",PASSED
assert birthDate == birthDate,,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,001s",PASSED
if (valueExecSuiteTest == 1),,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,032s",FAILED
,,,,,,
Test Cases/cdT_Person/cdT_DeletePerson,,,2019-04-19 20:00:13,2019-04-19 20:00:13,"0,365s",PASSED
